,address1,address2,city,country,email,fax,latitude,longitude,name,phone,shelter_id,state,zip_code
3326,412 S Main Street,,Idaville,US,lastcall_k9s@yahoo.com,,40.7593,-86.6455,Last Call K9s,,IN657,IN,47950.0
3327,8954 N. West Shafer Dr.,,Monticello,US,happytails@urhere.net,,40.7914,-86.7681,Happy Tails Animal Care Center,574-278-7102   ,IN634,IN,47960.0
3328,713 N. Elizabeth Street,,Kokomo,US,adoption@kokomohumane.org,,40.4923,-86.1398,Kokomo Humane Society,(765) 452-6224 ext. 2,IN336,IN,46901.0
3329,,,Walton,US,backroads46994@gmail.com,,40.6621,-86.2418,Back-Roads Dog Rescue,574-626-2835/574-732-0226 ,IN350,IN,46994.0
3330,,,Huntington,US,jamies.legacy@yahoo.com,,40.8781,-85.4924,Jamie's Legacy,260-388-2133,IN676,IN,46750.0
3331,,,Winchester,US,animalfriendspca@aol.com,,40.1721,-84.9815,Help Us Help Animals Sanctuary,765-546-3563,IN360,IN,47394.0
3332,505 S Miller Ave,,Marion,US,,,40.5342,-85.6615,Marion-Grant County Humane Society,(765) 618-9293,IN112,IN,46953.0
3333,,,Indianapolis,US,everydogcountsrescue@gmail.com,,39.7689,-86.1586,Every Dog Counts Rescue,,IN508,IN,46228.0
3334,651 N. 150 W.,,Greenfield,US,adopt@retailsindy.org,,39.7938,-85.7977,RETAILS Inc.,(317) 288-3871,IN500,IN,46140.0
3335,809 S State St,,Greenfield,US,Adehoney@greenfieldin.org,,39.7938,-85.7977,Greenfield Hancock Animal Management,317-477-4367,IN692,IN,46140.0
3336,,,Indianapolis,US,caninematchmaker@yahoo.com,,39.8369,-86.0495,LUV A DOG RESCUE,317-523-4785,IN316,IN,46226.0
3337,,,Indianapolis,US,dog.rescue@hotmail.com,,39.7937,-85.9859,"Blaze & Saddles Springer Rescue of Indiana, Inc",317-894-3122,IN548,IN,46229.0
3338,"5990 E. 71st St., Suite G",,Indianapolis,US,info@ldrrescue.org,,39.8655,-86.1129,"Lucky Dog Retreat Rescue, Inc.",,IN441,IN,46220.0
3339,4125 East Morgan Ave,,Evansville,US,info@eastsideah.com,,37.9737,-87.4775,East Side Animal Hospital,(812)477-3826   ,IN293,IN,47715.0
3340,1417 N. Stockwell Road,,Evansville,US,info@itvrescue.org,,37.9737,-87.4775,It Takes A Village Canine Rescue,(812) 909-1306,IN522,IN,47715.0
3341,1313 Shadland,P.O. Box 101,Portland,US,jbshelter@yahoo.com,,40.4282,-84.9951,Jay County Humane Society,260-726-6339,IN139,IN,47371.0
3342,5722 Vann Rd.,P.O. Box 82,Newburgh,US,warrickhs@gmail.com,,37.9676,-87.3902,Warrick Humane Society,812-858-1132,IN40,IN,47630.0
3343,,,Newburgh,US,allamericandawgs@gmail.com,,37.9676,-87.3902,All American Dawgs,812-267-2814  ,IN535,IN,47630.0
3344,P.O. BOX 4336,,Evansville,US,adoptions@acaevansville.com,,37.9747,-87.5558,Another Chance For Animals,,IN527,IN,47724.0
3345,400 Millner Industrial Drive,,Evansville,US,adoptions@vhslifesaver.org,,38.0094,-87.5754,Vanderburgh Humane Society,(812) 426-2563,IN190,IN,47710.0
3346,914 N State Road 161,,Rockport,US,shebangsrescue@yahoo.com,,37.8839,-87.0542,Shebang's Rescue,(812) 649-5000  ,IN289,IN,47635.0
3347,6500 Leonard Rd,,Mount Vernon,US,poseyhumane@gmail.com,,37.9536,-87.8789,Posey Humane Society,812-838-3211,IN99,IN,47620.0
3348,PO Box 295,,Mt. Vernon,US,pc_poundpuppies@yahoo.com,,37.9536,-87.8789,PC Pound Puppies,812-483-4341 ,IN274,IN,47620.0
3349,504 W. Oak,,Tennyson,US,lightspeed12@yahoo.com,,38.1313,-87.1425,Southern Indiana Rescue Effort,812-430-8009  ,IN437,IN,47637.0
3350,,,Chrisney,US,schspets@coopsone.com,,37.9385,-86.9877,Spencer County Humane Society,812-362-8480 ,IN60,IN,47611.0
3351,,,Indianapolis,US,hpadoptions@gmail.com,,39.8655,-86.1129,"Helping Paws, Inc.",,IN614,IN,46220.0
3352,Po Box 194,37  1/2 W Mill St,New Palestine,US,ladyindy@comcast.net,,39.7414,-85.8817,Frenzy Animal Rescue,317-414-5662,IN344,IN,46163.0
3353,,,Decatur,US,lennoxslegacy@live.com,,40.8134,-84.9255,Lennoxs Legacy Rescue. Inc,260-255-4103,IN452,IN,46733.0
3354,,,Oakland City,US,tristateyorkies@gmail.com,,38.3383,-87.366,Tri State Yorkie and Small Breed Rescue,812-598-2853,IN589,IN,47660.0
3355,CR 3840S 175E,P.O. Box 474,Princeton,US,gcas175@sit-co.net,,38.3494,-87.5578,Gibson County Animal Services,812-386-8079,IN55,IN,47670.0
3356,,,Laconia,US,pjarmstrong70@aol.com,,38.0336,-86.0818,"Animal Adoption Network, Inc.",(812) 267-9608,IN215,IN,47135.0
3357,,,Elizabeth,US,rivervalleyhumanesociety@gmail.com,,38.1825,-85.9736,River Valley Humane Society,,IN681,IN,47117.0
3358,P.O. Box 44,,Floyds Knobs,US,janisjunkie@hotmail.com,,38.3504,-85.8959,Piece Of My Heart Rescue,Please email,IN504,IN,47119.0
3359,215 W. Market St.,,New Albany,US,nafcanimalshelter@yahoo.com,,38.306,-85.8212,New Albany Floyd County Animal Shelter and Control,812 948-5355,IN225,IN,47150.0
3360,,,Indianapolis,US,adopt@indyclaw.org,,39.664,-86.175,IndyCLAW Rescue,,IN440,IN,46217.0
3361,,,Goshen,US,greytangels@gmail.com,,41.5876,-85.8412,Greyt Angels Greyhound Adoption,5745353210,IN678,IN,46526.0
3362,P.O. Box 17485,,Indianapolis,US,cilralabs@yahoo.com,,39.664,-86.175,Central Indiana Lab Rescue and Adoption,(888) 882-1900,IN209,IN,46217.0
3363,,,Matthews,US,underdogsalvation@gmail.com,,40.3886,-85.4994,Underdog Salvation,,IN700,IN,46957.0
3364,104 W State Rd 10,,North Judson,US,starkecountyhumanesociety@centurylink.net,,41.2241,-86.7602,Starke County Humane Society,(574) 896-5060,IN92,IN,46366.0
3365,,,Kokomo,US,ngt1@comcast.net,,40.4524,-86.1324,Indiana Cocker Rescue,765-432-0982,IN108,IN,46902.0
3366,,,Veedersburg,US,info@hoosierhoovesandhounds.org,,40.1131,-87.2657,Hoosier Hooves & Hounds,765 585 0805,IN644,IN,47987.0
3367,1884 S. State Road 63,P.O. Box 155,Clinton,US,pvchs@joink.com,,39.6934,-87.4113,Parke-Vermillion Co. Humane Society,765-492-3540,IN63,IN,47842.0
3368,512 Veterans Memorial Pkwy. East,,Lafayette,US,lovingheartanimalshelter@gmail.com,,40.4167,-86.875,Loving Heart Animal Shelter,(765) 413-0521,IN495,IN,47903.0
3369,,,West Lafayette,US,mynewcat@yahoo.com,,40.4167,-86.875,My New Cat,(765) 231-5627,IN574,IN,47996.0
3370,,,Lafayette,US,pawswapofgreaterlafayette@aol.com,,40.4167,-86.875,PawSwaP of Greater Lafayette,7654267827   ,IN645,IN,47909.0
3371,Po box 894,,Lafayette,US,Adopt.dtdr@gmail.com,,40.4167,-86.875,Dedicated to Dobermans Rescue,www.DedicatedToDobes.com,IN661,IN,47909.0
3372,8280 North County Road 125 West,,Brazil,US,claycohumane@hotmail.com,,39.5221,-87.1285,Clay County Humane Society,(812) 446-5126,IN26,IN,47834.0
3373,,,Brazil,US,luckypupsrescue@gmail.com,,39.5221,-87.1285,"Lucky Pups Rescue, inc.",(317) 443-2918,IN501,IN,47834.0
3374,,,Brazil,US,adopt@fpscaninerescue.org,,39.5221,-87.1285,For Paws Sake Canine Rescue,812-201-0965,IN617,IN,47834.0
3375,,,Lafayette,US,adoptmeinfo@gmail.com,,40.4281,-86.874,Adopt Me Animal Rescue,,IN637,IN,47904.0
3376,,,Lafayette,US,pbhappytails@gmail.com,,40.4475,-86.9169,Happy Tails Adoptions,,IN530,IN,47906.0
3377,,,Poland,US,ownedbycaninesandloveit@yahoo.com,,39.4468,-86.9487,Our Lil Bit of Heaven Animal Rescue and Sanctuary,,IN327,IN,47868.0
3378,7109 Goldsberry Rd.,,Battle Ground,US,ncisnadopt@gmail.com,,40.5224,-86.8256,North Central Indiana Spay & Neuter @ Crystal Creek Kennels,765-589-8299  ,IN09,IN,47920.0
3379,1811 S. Fruitridge Ave.,P.O. Box 3307 (mailing address),Terre Haute,US,adopt@thhs.org,,39.463,-87.3662,Terre Haute Humane Society,(812)232-0293,IN37,IN,47803.0
3380,901 W. Riggin Road,,Muncie,US,dsalkoski@cityofmuncie.com,,40.2171,-85.378,Muncie Animal Care & Services,(765) 747-4851,IN107,IN,47303.0
3381,P.O. Box 835,,Muncie,US,actionforanimals.teresa@gmail.com,,40.1933,-85.3864,Action For Animals,(765)774-3509  ,IN380,IN,47308.0
3382,1209 W Riggin Rd,,Muncie,US,info@munciearf.com,,40.21,-85.4248,Animal Rescue Fund,(765) 282-2733,IN29,IN,47304.0
3383,,,Farmland,US,RescueMeRCHS@aol.com,,40.19,-85.1262,Rescue Me R.C.H.S. Inc.,(765) 468-3055,IN392,IN,47340.0
3384,PO Box 303,,Lowell,US,info@cprfund.com,,41.2999,-87.417,Child and Pet Relief Fund [CPR Fund],"Email only, please  : )",IN246,IN,46356.0
3385,2525 N. 200 E.,,Hartford City,US,blackfordcountyanimalshelter@yahoo.com,,40.441,-85.3827,Blackford County Animal Shelter,765-348-5284  ,IN173,IN,47348.0
3386,,,Mooresville,US,hopehavencanine@hotmail.com,,39.575,-86.3784,Hope Haven Canine Rescue Inc,(317) 847-6163,IN586,IN,46158.0
3387,,,Mooresville,US,4leggedranch@gmail.com,,39.575,-86.3784,The Four Legged Ranch,(317) 409-0597,IN694,IN,46158.0
3388,,,Quincy,US,jzlawn68@aol.com,,39.4557,-86.7122,"Indiana GSD & Siberian Husky Rescue, Inc",,IN590,IN,47456.0
3389,790 E Pike St,,Martinsville,US,Jshpeppers@sbcglobal.net,,39.4483,-86.4154,"Westie/Scottie Rescue of Martinsville, Indiana",.,IN160,IN,46151.0
3390,690 W. Mitchell Avenue,,Martinsville,US,adoptions@mchumanesoc.org,,39.4483,-86.4154,Morgan County Humane Society,765-349-9177,IN32,IN,46151.0
3391,PO Box 1402,700 Water Street,Logansport,US,acauseforpaws@frontier.com,,40.7586,-86.3579,A Cause For Paws,574-753-5575,IN51,IN,46947.0
3392,,,Indianapolis,US,adoptions@adoptarpo.org,,39.9596,-86.0322,"Alliance for Responsible Pet Ownership, Inc - ARPO",317-774-8292   ,IN16,IN,46038.0
3393,5088 West 16th Street,,Speedway,US,speedwayanimalrescue@gmail.com,,39.8005,-86.2564,Speedway Animal Rescue,317-900-1937,IN635,IN,46224.0
3394,3117 S. LaFountain,,Kokomo,US,fourpreciouspaws@yahoo.com,,40.4524,-86.1324,4 Precious Paws Rescue,(765) 450-6750,IN686,IN,46902.0
3395,3020 Hillegas Road,,Fort Wayne,US,adoptionhelp@cityoffortwayne.org,,41.0953,-85.1624,Fort Wayne Animal Care & Control,260-427-5502 ,IN24,IN,46808.0
3396,2425 N. Section St.,,Sullivan,US,sullivanshelter@gmail.com,,39.0977,-87.4078,The Humane Society of Sullivan County,812-268-4201   ,IN457,IN,47882.0
3397,1365 S 1100 W,,Linton,US,s.a.f.e.animalrescue@hotmail.com,,39.037,-87.1716,S.A.F.E. Animal Rescue INC,812-798-7157,IN605,IN,47441.0
3398,P.O.box 181,Cinncinnati tri- state (OH/KY/IN),Cedar Grove,US,animalrescue911@hotmail.com,,39.3605,-84.9372,Volunteers for Animal Welfare,513-615-2772  ,IN176,IN,47016.0
3399,PO Box 141,,Batesville,US,info@paain.org,,39.3376,-85.1981,People Assisting Animals in Need,812-528-7478   ,IN363,IN,47006.0
3400,1635 W PARK ROAD,,Greensburg,US,shelter22@frontier.com,,39.3347,-85.48,Greensburg Decatur County Animal Shelter,(812) 663-9081,IN311,IN,47240.0
3401,,,Liberty,US,adoptadog47353@gmail.com,,39.6317,-84.9285,Adopt-A-Dog Inc.,765-994-5201 ,IN163,IN,47353.0
3402,1107 North Main Street,,Bicknell,US,northknoxanimalshelter@yahoo.com,,38.7585,-87.3228,North Knox Animal Shelter,8126900433,IN672,IN,47512.0
3403,,,Liberty,US,info@libertyacresunited.com,,39.6317,-84.9285,Liberty Acres United Rescue Animal Sanctuary,(765) 400-2020,IN698,IN,47353.0
3404,11925 CR 10,,Middlebury,US,cmanley139@gmail.com,,41.6727,-85.7529,Dogtown Resort,574-849-0844,IN591,IN,46540.0
3405,780 Shelter Lane,,Angola,US,shelter@steubencountyhumanesociety.org,,41.6353,-84.9989,Community Humane Shelter of Steuben County,(260) 833-2877,IN372,IN,46703.0
3406,705 Hale Rd,,Shelbyville,US,cbrowder@cityofshelbyvillein.com,,39.5179,-85.7759,Shelbyville/Shelby Co. Animal Shelter,317-392-5127 ,IN98,IN,46176.0
3407,5221 US HWY 6,,Butler,US,dekalbhumanesocietymgr@gmail.com,,41.435,-84.8941,DeKalb Humane Society,(260) 868-2409,IN171,IN,46721.0
3408,,,Lewisville,US,luckylabs@luckylabrescue.com,,39.8083,-85.3514,Lucky Lab Rescue and Adoption,(317) 796-5149,IN393,IN,47352.0
3409,P.O.Box 2242,,Anderson,US,maleahstringer@aol.com,,40.1106,-85.7216,Animal Protection League,(765) 356-0900  ,IN309,IN,46011.0
3410,,,Fort Wayne,US,ebrehoming@toddbeard.com,,41.107,-85.0624,EB Feline Rehoming,(260) 471-6766 (between 11am and 8 pm),IN433,IN,46815.0
3411,,,Shelbyville,US,kmay@shelbypets.com,,39.5179,-85.7759,Animal Outreach of Shelby County,(317) 364-4227,IN409,IN,46176.0
3412,128 S State Road 135,,Nashville,US,adoptbchs@gmail.com,,39.2133,-86.2395,Brown County Humane Society,812-988-7362  ,IN08,IN,47448.0
3413,3410 S. Walnut Street,,Bloomington,US,eppleyj@bloomington.in.gov,,39.1461,-86.5098,Bloomington Animal Shelter,(812) 349-3492,IN220,IN,47401.0
3414,507 N Oak St,,Loogootee,US,mchs@frontier.com,,38.6762,-86.9029,Martin County Humane Society,(812) 295-5900,IN356,IN,47553.0
3415,1 Dog Lane,,New Albany,US,ratposting@yahoo.com,,38.306,-85.8212,Ratbone Rescues - Midwest Region,"MN, ND, OH, SD, WI, MI, IL, IA",IN239,IN,47150.0
3416,P.O. Box 13064,,Fort Wayne,US,fwpitbullcoalition@gmail.com,,41.1306,-85.1289,Fort Wayne Pit Bull Coalition,,IN660,IN,46867.0
3417,,,Fort Wayne,US,souldogrr@gmail.com,,41.1306,-85.1289,SOUL Dog Rescue and Rehab,(260) 337-3771,IN654,IN,46899.0
3418,P O Box 475,"Roanoke, IN  46783",Fort Wayne,US,catguy925@frontier.com,,41.1306,-85.1289,Aboite Feline Sanctuary & Adoption Center,260-456-0050 ,IN458,IN,46814.0
3419,PO Box 15868,,Fort Wayne,US,tlderickson@yahoo.com,,41.1934,-85.1147,"Perfect Paws Pet Rescue, Inc.",260-341-5229  ,IN267,IN,46845.0
3420,0530 E 300 S,,Lagrange,US,lagrangearkanimalsanctuary@gmail.com,,41.639,-85.4262,Ark Animal Sanctuary,260-463-4142,IN667,IN,46761.0
3421,1305 Sherman Street,PO Box 471,Kendallville,US,humanesocietynoblecounty@gmail.com,,41.4446,-85.2597,"Humane Society of Noble County,Inc.",260-347-2563   ,IN213,IN,46755.0
3422,1613 W Cherry St,,Bluffton,US,animal@ci.bluffton.in.us,,40.7427,-85.1725,Bluffton Animal Shelter,(260) 824-6063  ,IN49,IN,46714.0
3423,,,Liberty Center,US,caninecrossroads@hotmail.com,,40.7358,-85.1736,Canine Crossroads,(260) 694-6190,IN521,IN,46766.0
3424,,,Pendleton,US,friendsfor.paws@yahoo.com,,40.0148,-85.7331,Friends For Paws,(765) 610-8135,IN618,IN,46064.0
3425,511 North 14th Street,,Elwood,US,elwoodanimalshelter@cityofelwood.com,,40.2733,-85.8417,Elwood Animal Care and Control,765-635-7191,IN677,IN,46036.0
3426,,,Union City,US,mckenzi107@embarqmail.com,,40.2011,-84.8333,PAWS (Pets Are Worth Saving) Animal Rescue & Shelter,,IN510,IN,47390.0
3427,,,Medora,US,redskyresq@gmail.com,,38.8744,-86.2706,Red Sky Rescue,812-216-6310 ,IN328,IN,47260.0
3428,,,Columbus,US,mjirwin@seidata.com,,39.1985,-85.9226,Bartholomew County Humane Society,(812) 372-6063,IN43,IN,47201.0
3429,PO Box 2296,,Columbus,US,happylabs@comcast.net,,39.2014,-85.9214,Happy Labs Rescue,812-371-6581,IN318,IN,47202.0
3430,213 South 200 West,,Washington,US,animalcontrol@washingtonin.us,,38.6601,-87.1692,City of Washington Animal Control,1-(812)-254-8226,IN435,IN,47501.0
3431,3511 Pumphouse Road,,Bedford,US,whiteriverhumanesociety@gmail.com,,38.8587,-86.4909,White River Humane Society,(812) 279-2457   ,IN138,IN,47421.0
3432,2219 Crystal St.,PO Box 637,Anderson,US,madisoncohumanesoc@sbcglobal.net,,40.1053,-85.6803,Madison County Humane Society,(765) 644-6484 ,IN35,IN,46015.0
3433,PO Box 117,2101 West Main Street,Richmond,US,HELPtheAnimalsinc@comcast.net,,39.8361,-84.8987,Adopt at  Help The Animals Inc.,765-962-6811,IN135,IN,47374.0
3434,2905 US 35 N,,Richmond,US,2ndchancerescueinc@gmail.com,,39.8361,-84.8987,"A 2nd Chance Animal Rescue of Richmond, Inc",765-914-6510 ,IN629,IN,47374.0
3435,1825 Chester Boulevard,,Richmond,US,ravenle359@aol.com,,39.8361,-84.8987,Animal Welfare League,(765) 962-8393,IN650,IN,47374.0
3436,PO Box 83,,Fillmore,US,helpingpawzinfo@yahoo.com,,39.6696,-86.7533,Helping Pawz,,IN581,IN,46128.0
3437,,,Indianapolis,US,tribedogtraining@yahoo.com,,39.7458,-86.3078,Tribe Bully Rescue,(317) 223-6316,IN613,IN,46231.0
3438,,,Indianapolis,US,info@igpr.org,,39.8992,-86.1815,Indy Great Pyrenees Rescue,,IN178,IN,46260.0
3439,,,Westfield,US,angie@allcreaturesmatter.org,,40.0325,-86.1373,ALL Creatures Matter Rescue,317.513.9626  ,IN540,IN,46074.0
3440,1 Shelter Dr.,,Carmel,US,Dmckenna@aol.com,,39.949,-86.1214,Friends For Keeps,317-696-8706,IN223,IN,46280.0
3441,PO Box 444,4700 E. State Rd. 240,Greencastle,US,hspcanimals14@gmail.com,,39.6543,-86.8535,Humane Society of Putnam County,(765) 653-1943,IN146,IN,46135.0
3442,,,Elkhart,US,a4aadoptioncoordinator@gmail.com,,41.6473,-85.9677,All 4 Animal Rescue,(574) 520-1313,IN300,IN,46517.0
3443,,,Indianapolis,US,farfetchedrescue@gmail.com,,39.7243,-86.2518,Far Fetched Dog Rescue,,IN693,IN,46241.0
3444,,,Indianapolis,US,recycleabull@indy.rr.com,,39.8261,-86.1382,American Staffordshire Terrier Rescue Organization,,IN391,IN,46205.0
3445,2600 South Harding Street,,Indianapolis,US,katie.trennepohl@indy.gov,,39.7515,-86.1931,Indianapolis Animal Care Services,317-327-1397,IN113,IN,46221.0
3446,4319 W Clara Lane #312,,Indianapolis,US,ULoveResq@aol.com,,39.8655,-86.1129,Unconditional Love Foundation,8773327377,IN295,IN,46220.0
3447,8063 Madison Ave #235,,Indianapolis,US,petfinder.inquiry@lolin.org,,39.8655,-86.1129,Love of Labs,(317) 602-1470,IN287,IN,46220.0
3448,1540 Wentzel St,,Rochester,US,janet@fultoncoanimalcenter.org,,41.054,-86.2091,Fulton County Animal Adoption and Education Center,574-223-7387,IN567,IN,46975.0
3449,P.O. Box 76,,Warsaw,US,odtr01@gmail.com,,41.2392,-85.8508,One Dog at a Time Rescue,,IN525,IN,46581.0
3450,3489 East 100 South,46580,Warsaw,US,,,41.2495,-85.852,Animal Welfare League of Kosciusko County,574-267-3008 ,IN38,IN,46580.0
3451,810 Manchester Ave.,,Wabash,US,wabashshelter@gmail.com,,40.8059,-85.8255,Wabash County Animal Shelter,260-563-3511 ,IN161,IN,46992.0
3452,,,Elkhart,US,preciouspawsrescuers@gmail.com,,41.7086,-85.9719,Precious Paws Rescuers,(574) 322-0830,IN701,IN,46514.0
3453,PO Box 2403,Mary Krause,Elkhart,US,2ndchancesmalldogrescue@gmail.com,,41.6473,-85.9677,Second Chance Small Dog Rescue,574-522-4248,IN232,IN,46517.0
3454,,,Larwill,US,furryfriendsindiana@yahoo.com,,41.1845,-85.6202,Furry Friends of Indiana - Warsaw,260-610-5171    ,IN632,IN,46764.0
3455,PO Box 24832,,Speedway,US,centralinfostercats@gmail.com,,39.8005,-86.2564,Central Indiana Foster Cats,3179102544,IN683,IN,46224.0
3456,PO Box 513,,Plainfield,US,goldensmom@comcast.net,,39.7085,-86.3972,GRRACE-Golden Retriever Rescue and Community Education,317-767-4095     ,IN646,IN,46168.0
3457,4101 W. National Rd. ,,Richmond,US,animalcareallilance@gmail.com,,39.8361,-84.8987,Animal Care Alliance,765-488-1342,IN663,IN,47374.0
3458,54687 County Road 19,,Bristol,US,info@elkharthumanesociety.org,,41.7196,-85.8397,Humane Society of Elkhart County,(574) 848-4225,IN48,IN,46507.0
3459,2730 Arnold St,,Columbus,US,animalcareservices@columbus.in.gov,,39.2327,-85.8846,City of Columbus Animal Care Services,812-376-2505    ,IN64,IN,47203.0
3460,11Midway Drive,,New Castle,US,nchcanimalshelter@yahoo.com,,39.9181,-85.372,New Castle/Henry County Animal Shelter,(765) 529-8131 ,IN144,IN,47362.0
3461,,,Fountaintown,US,shelly@caninecastawaysrescue.org,,39.6957,-85.7799,Canine Castaways Rescue,317-345-6578,IN688,IN,46130.0
3462,214 E Main St,,Greenfield,US,hancohumane@yahoo.com,,39.7938,-85.7977,Hancock County Humane Society,(317) 462-5404,IN34,IN,46140.0
3463,3141 West US 40,Schakel Center,Greenfield,US,pawshancock@aol.com,,39.7938,-85.7977,Partners for Animal Welfare Society Inc.,317-318-9483  ,IN353,IN,46140.0
3464,,,Roachdale,US,creeksiderescue@gmail.com,,39.8486,-86.7006,Creekside Animal Rescue,(317) 946-1316,IN679,IN,46172.0
3465,6672 E US Hwy 136,,Crawfordsville,US,Mbarnettreed@aol.com,,40.0353,-86.9041,Hoosier Great Dane Rescue,765-376-4431  ,IN298,IN,47933.0
3466,PO Box 453,,Pittsboro,US,Rutsrescue@gmail.com,,39.8099,-86.4479,Ruts Rescue,,IN690,IN,46167.0
3467,PO Box 1202,,Brownsburg,US,cherie@mistyeyes.org,,39.8414,-86.3934,Misty Eyes Animal Rescue & Learning Center,317-858-8022,IN577,IN,46112.0
3468,3033 East Main Street,3033 East Main Street,Danville,US,hchsinformation@gmail.com,,39.7612,-86.5074,Hendricks County Humane Society,(317) 745-3338,IN102,IN,46122.0
3469,250 E. Campus Blvd,,Danville,US,lhughes@co.hendricks.in.us,,39.7612,-86.5074,Hendricks County Animal Control Shelter,317 745-9250,IN498,IN,46122.0
3470,P.O. Box 455,825 Izaak Walton Drive,Frankfort,US,cchs04@sbcglobal.net,,40.2827,-86.5101,Clinton County Humane Society,765-654-7717   ,IN76,IN,46041.0
3471,916 S Prairie Ave,www.indianahorserescue.com,Frankfort,US,inhorserescue@gmail.com,,40.2827,-86.5101,Indiana Horse Rescue,765-601-4104,IN83,IN,46041.0
3472,,,Indianapolis,US,miranda@heavenafterhellrescue.org,,39.7939,-86.2886,Heaven After Hell Rescue,,IN604,IN,46214.0
3473,,,Plainfield,US,,,39.7085,-86.3972,Sacred Sycamore Animal Rescue,(765) 720-5671  ,IN497,IN,46168.0
3474,P.O. Box 823,,Plainfield,US,anosie@gmail.com,,39.7085,-86.3972,A Critter's Chance,,IN670,IN,46168.0
3475,,,New Albany,US,info@sheltierescue.org,,38.306,-85.8212,Heartland Sheltie Rescue,,IN585,IN,47150.0
3476,115 N Meridan St.,PO Box 1072,Portland,US,midwestpetrefuge@yahoo.com,,40.4282,-84.9951,Midwest Pet Refuge,(260) 726-3331,IN630,IN,47371.0
3477,,,Indianapolis,US,adopt@mhrindy.org,,39.7764,-86.1462,Mended Hearts Rescue,,IN517,IN,46235.0
3478,4611 Evans Ave,,Valparaiso,US,info@lakeshorepaws.org,,41.4843,-87.0773,Lakeshore Paws,219-476-7297,IN559,IN,46383.0
3479,PO Box 193,,Westville,US,info@mixedupmutts.org,,41.5536,-86.898,"Mixed Up Mutts, Inc",219-32-MUTTS,IN61,IN,46391.0
3480,P.O. Box 30,,WESTVILLE,US,jim@rippleridge.com,,41.5536,-86.898,Great Lakes Greyhound of IN,219-926-1577,IN421,IN,46391.0
3481,1014 - 170th Street,,Hammond,US,amgajda@sbcglobal.net,,41.5842,-87.5039,NWI Chinchilla Rescue,219-789-0026,IN555,IN,46324.0
3482,200 Herzeele Street,,Cannelton,US,perrycountyanimalshelter@gmail.com,,37.9151,-86.7448,Perry County Animal Shelter,812-547-6381 ,IN199,IN,47520.0
3483,,,Indianapolis,US,wmc@waldosmuttleycrew.org,,39.7748,-86.1105,Waldo's Muttley Crew,,IN579,IN,46201.0
3484,,,Brownsburg,US,Adoption@earps.org,,39.7748,-86.1105,"EARPS, Inc.",,IN227,IN,46201.0
3485,1614 W Edgewood Ave,,Indianapolis,US,adoptions@ssasi.org,,39.7683,-86.1581,Southside Animal Shelter,(317) 710-2831,IN91,IN,46247.0
3486,,,Greenwood,US,moe@tailsandtrails.org,,39.6189,-86.1513,Tails & Trails Rescue,(317) 445-3544,IN485,IN,46142.0
3487,405 Elm St.,,Valparaiso,US,theopenarmsanimalrescue@gmail.com,,41.4843,-87.0773,The Open Arms Animal Rescue,219-465-9332,IN651,IN,46383.0
3488,,,Greenwood,US,ob.bigpaws@gmail.com,,39.5997,-86.1321,"Mastiffs R Us, Inc.",708-489-5859 ,IN598,IN,46143.0
3489,,,Evansville,US,joanne@greatdanerescueinc.com,,39.1882,-86.5651,Great Dane Rescue Inc.,734-454-3683 ,IN45,IN,47404.0
